""	"word"	"tag"	"age"	"mlu"	"speaker"	"corpus"	"child"	"sent"	"lastsent"
"262"	"do"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"174"	"121"
"263"	"do"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"175"	"174"
"264"	"do"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"179"	"175"
"265"	"do"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"180"	"179"
"266"	"do"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"195"	"180"
"267"	"do"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"202"	"195"
"268"	"dot"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"194"	"-1"
"269"	"dot"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"195"	"194"
"270"	"down"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"259"	"-1"
"271"	"duck"	""	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"54"	"-1"
"272"	"duck"	"adj"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"39"	"-1"
"273"	"duck"	"adj"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"106"	"39"
"274"	"duck"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"54"	"-1"
"275"	"duck"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"179"	"54"
"276"	"duckling"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"27"	"-1"
"277"	"each"	"qn"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"19"	"-1"
"278"	"else"	"post"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"23"	"-1"
"279"	"escape"	"part"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"178"	"-1"
"280"	"ew"	"co"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"153"	"-1"
"281"	"eye"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"43"	"-1"
"282"	"eye"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"44"	"43"
"283"	"eye"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"45"	"44"
"284"	"eye"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"46"	"45"
"285"	"face"	"part"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"185"	"-1"
"286"	"feel"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"36"	"-1"
"287"	"feel"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"37"	"36"
"288"	"find"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"52"	"-1"
"289"	"find"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"243"	"52"
"290"	"first"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"67"	"-1"
"291"	"fit"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"151"	"-1"
"292"	"floor"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"234"	"-1"
"293"	"foot"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"150"	"-1"
"294"	"foot"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"177"	"150"
"295"	"for"	"prep"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"19"	"-1"
"296"	"for"	"prep"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"26"	"19"
"297"	"for"	"prep"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"31"	"26"
"298"	"for"	"prep"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"73"	"31"
"299"	"for"	"prep"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"105"	"73"
"300"	"for"	"prep"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"120"	"105"
"301"	"from"	"prep"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"204"	"-1"
"302"	"fun"	"adj"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"192"	"-1"
"303"	"fun"	"adj"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"193"	"192"
"304"	"get"	""	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"205"	"-1"
"305"	"get"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"62"	"-1"
"306"	"get"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"74"	"62"
"307"	"get"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"77"	"74"
"308"	"get"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"89"	"77"
"309"	"get"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"162"	"89"
"310"	"get"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"205"	"162"
"311"	"get"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"209"	"205"
"312"	"go"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"37"	"-1"
"313"	"go"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"57"	"37"
"314"	"go"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"77"	"57"
"315"	"go"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"150"	"77"
"316"	"go"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"155"	"150"
"317"	"go"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"158"	"155"
"318"	"go"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"169"	"158"
"319"	"go"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"170"	"169"
"320"	"go"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"207"	"170"
"321"	"go"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"212"	"207"
"322"	"go"	"part"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"177"	"-1"
"323"	"go"	"part"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"229"	"177"
"324"	"go"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"3"	"-1"
"325"	"go"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"5"	"3"
"326"	"go"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"21"	"5"
"327"	"go"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"145"	"21"
"328"	"go"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"167"	"145"
"329"	"go"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"168"	"167"
"330"	"go"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"171"	"168"
"331"	"go"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"210"	"171"
"332"	"go"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"211"	"210"
"333"	"go"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"215"	"211"
"334"	"go"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"250"	"215"
"335"	"good"	""	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"263"	"-1"
"336"	"good"	"adj"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"6"	"-1"
"337"	"good"	"adj"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"36"	"6"
"338"	"good"	"adj"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"37"	"36"
"339"	"good"	"adj"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"126"	"37"
"340"	"good"	"adj"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"261"	"126"
"341"	"good"	"adj"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"263"	"261"
"342"	"gotta"	"mod"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"203"	"-1"
"343"	"green"	"adj"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"16"	"-1"
"344"	"guess"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"77"	"-1"
"345"	"guy"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"57"	"-1"
"346"	"guy"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"236"	"57"
"347"	"hair"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"115"	"-1"
"348"	"hair"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"116"	"115"
"349"	"hair"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"117"	"116"
"350"	"hair"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"120"	"117"
"351"	"hair"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"123"	"120"
"352"	"hair"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"124"	"123"
"353"	"hair"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"146"	"124"
"354"	"hair"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"157"	"146"
"355"	"hair"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"158"	"157"
"356"	"hand"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"68"	"-1"
"357"	"hand"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"71"	"68"
"358"	"hand"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"258"	"71"
"359"	"hard"	"adj"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"256"	"-1"
"360"	"hard"	"adj"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"257"	"256"
"361"	"hard"	"adj"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"264"	"257"
"362"	"hat"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"25"	"-1"
"363"	"hat"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"26"	"25"
"364"	"hat"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"48"	"26"
"365"	"hat"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"53"	"48"
"366"	"hat"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"164"	"53"
"367"	"have"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"45"	"-1"
"368"	"have"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"46"	"45"
"369"	"have"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"262"	"46"
"370"	"have_to"	"mod"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"77"	"-1"
"371"	"have_to"	"mod"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"127"	"77"
"372"	"head"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"122"	"-1"
"373"	"hello"	"co"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"30"	"-1"
"374"	"help"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"262"	"-1"
"375"	"here"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"58"	"-1"
"376"	"here"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"64"	"58"
"377"	"here"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"67"	"64"
"378"	"here"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"90"	"67"
"379"	"here"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"92"	"90"
"380"	"here"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"173"	"92"
"381"	"here"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"175"	"173"
"382"	"here"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"176"	"175"
"383"	"here"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"179"	"176"
"384"	"here"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"183"	"179"
"385"	"here"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"184"	"183"
"386"	"here"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"203"	"184"
"387"	"here"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"205"	"203"
"388"	"here"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"207"	"205"
"389"	"here"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"216"	"207"
"390"	"here"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"235"	"216"
"391"	"here"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"237"	"235"
"392"	"here"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"238"	"237"
"393"	"here"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"239"	"238"
"394"	"here"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"242"	"239"
"395"	"here"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"244"	"242"
"396"	"here"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"245"	"244"
"397"	"here"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"248"	"245"
"398"	"hey"	""	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"182"	"-1"
"399"	"hey"	"co"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"57"	"-1"
"400"	"hey"	"co"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"79"	"57"
"401"	"hey"	"co"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"111"	"79"
"402"	"hey"	"co"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"172"	"111"
"403"	"hey"	"co"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"174"	"172"
"404"	"hey"	"co"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"182"	"174"
"405"	"hey"	"co"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"236"	"182"
"406"	"hey"	"co"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"240"	"236"
"407"	"hey"	"co"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"244"	"240"
"408"	"hi"	"co"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"33"	"-1"
"409"	"hi"	"co"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"83"	"33"
"410"	"hi"	"co"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"84"	"83"
"411"	"hi"	"co"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"157"	"84"
"412"	"hi"	"co"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"159"	"157"
"413"	"hi"	"co"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"160"	"159"
"414"	"him"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"32"	"-1"
"415"	"hmm"	""	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"72"	"-1"
"416"	"hmm"	""	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"119"	"72"
"417"	"hmm"	""	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"130"	"119"
"418"	"hmm"	""	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"135"	"130"
"419"	"hmm"	""	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"241"	"135"
"420"	"hold"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"217"	"-1"
"421"	"how"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"61"	"-1"
"422"	"huh"	"co"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"23"	"-1"
"423"	"huh"	"co"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"38"	"23"
"424"	"huh"	"co"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"61"	"38"
"425"	"huh"	"co"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"105"	"61"
"426"	"huh"	"co"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"125"	"105"
"427"	"i"	""	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"91"	"-1"
"428"	"i"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"11"	"-1"
"429"	"i"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"34"	"11"
"430"	"i"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"62"	"34"
"431"	"i"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"63"	"62"
"432"	"i"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"75"	"63"
"433"	"i"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"77"	"75"
"434"	"i"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"78"	"77"
"435"	"i"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"91"	"78"
"436"	"i"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"109"	"91"
"437"	"i"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"129"	"109"
"438"	"i"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"146"	"129"
"439"	"i"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"162"	"146"
"440"	"i"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"166"	"162"
"441"	"i"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"167"	"166"
"442"	"i"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"168"	"167"
"443"	"i"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"177"	"168"
"444"	"i"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"201"	"177"
"445"	"i"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"202"	"201"
"446"	"i"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"216"	"202"
"447"	"i"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"217"	"216"
"448"	"i"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"218"	"217"
"449"	"i"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"227"	"218"
"450"	"i"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"229"	"227"
"451"	"i"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"230"	"229"
"452"	"i"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"249"	"230"
"453"	"i'll"	""	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"129"	"-1"
"454"	"i'm"	""	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"166"	"-1"
"455"	"i'm"	""	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"249"	"166"
"456"	"if"	"conj"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"9"	"-1"
"457"	"if"	"conj"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"62"	"9"
"458"	"if"	"conj"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"74"	"62"
"459"	"if"	"conj"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"185"	"74"
"460"	"if"	"conj"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"187"	"185"
"461"	"if"	"conj"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"188"	"187"
"462"	"in"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"56"	"-1"
"463"	"in"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"58"	"56"
"464"	"in"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"67"	"58"
"465"	"in"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"97"	"67"
"466"	"in"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"150"	"97"
"467"	"in"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"223"	"150"
"468"	"in"	"prep"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"36"	"-1"
"469"	"in"	"prep"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"98"	"36"
"470"	"in"	"prep"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"151"	"98"
"471"	"in"	"prep"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"217"	"151"
"472"	"interest"	"part"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"180"	"-1"
"473"	"involve"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"181"	"-1"
"474"	"it"	""	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"205"	"-1"
"475"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"5"	"-1"
"476"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"31"	"5"
"477"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"38"	"31"
"478"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"39"	"38"
"479"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"41"	"39"
"480"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"45"	"41"
"481"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"70"	"45"
"482"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"75"	"70"
"483"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"88"	"75"
"484"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"102"	"88"
"485"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"107"	"102"
"486"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"117"	"107"
"487"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"122"	"117"
"488"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"123"	"122"
"489"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"129"	"123"
"490"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"133"	"129"
"491"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"143"	"133"
"492"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"147"	"143"
"493"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"148"	"147"
"494"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"149"	"148"
"495"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"152"	"149"
"496"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"165"	"152"
"497"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"190"	"165"
"498"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"203"	"190"
"499"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"204"	"203"
"500"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"205"	"204"
"501"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"207"	"205"
"502"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"212"	"207"
"503"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"219"	"212"
"504"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"220"	"219"
"505"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"231"	"220"
"506"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"233"	"231"
"507"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"244"	"233"
"508"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"245"	"244"
"509"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"249"	"245"
"510"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"252"	"249"
"511"	"it"	"pro"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"260"	"252"
"512"	"job"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"261"	"-1"
"513"	"just"	"adj"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"148"	"-1"
"514"	"just"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"77"	"-1"
"515"	"just"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"129"	"77"
"516"	"just"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"141"	"129"
"517"	"just"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"149"	"141"
"518"	"just"	"adv"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"217"	"149"
"519"	"keep"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"229"	"-1"
"520"	"keep"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"230"	"229"
"521"	"kind"	"adj"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"152"	"-1"
"522"	"kit"	"n"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"89"	"-1"
"523"	"know"	""	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"91"	"-1"
"524"	"know"	"v"	"12.0"	"0.0"	"MOT"	"Rollins"	"jw12a"	"37"	"-1"
